# ICOMP=11: Draine 2003 astrosilicate               
#  0.1000 = grain radius (micron)
#   20.00 = grain temperature (K)
#     837 = number of wavelengths
#  wave(um)      eps_1-1    eps_2      Re(n)-1     Im(n)
2.479680E-02 -1.4201E-01 1.7140E-01 -6.9160E-02 9.2070E-02
2.431059E-02 -1.3190E-01 1.6560E-01 -6.4090E-02 8.8470E-02
2.384308E-02 -1.1831E-01 1.6401E-01 -5.7000E-02 8.6960E-02
2.361600E-02 -1.1090E-01 1.6650E-01 -5.2990E-02 8.7910E-02
2.343743E-02 -1.0521E-01 1.6950E-01 -4.9870E-02 8.9200E-02
2.326154E-02 -9.6794E-02 1.7480E-01 -4.5230E-02 9.1540E-02
2.308827E-02 -9.2016E-02 1.9079E-01 -4.1930E-02 9.9570E-02
2.291756E-02 -1.0190E-01 2.0970E-01 -4.5970E-02 1.0990E-01
2.274936E-02 -1.2200E-01 2.1464E-01 -5.6110E-02 1.1370E-01
2.258361E-02 -1.3821E-01 2.0775E-01 -6.5050E-02 1.1110E-01
2.242025E-02 -1.4702E-01 1.9708E-01 -7.0370E-02 1.0600E-01
2.225925E-02 -1.5200E-01 1.8657E-01 -7.3640E-02 1.0070E-01
2.210054E-02 -1.5251E-01 1.7420E-01 -7.4610E-02 9.4120E-02
2.194407E-02 -1.4890E-01 1.6571E-01 -7.3130E-02 8.9390E-02
2.178981E-02 -1.4471E-01 1.5960E-01 -7.1200E-02 8.5920E-02
2.163770E-02 -1.4032E-01 1.5581E-01 -6.9040E-02 8.3680E-02
2.148770E-02 -1.3691E-01 1.5380E-01 -6.7320E-02 8.2450E-02
2.133976E-02 -1.3481E-01 1.5180E-01 -6.6300E-02 8.1290E-02
2.119385E-02 -1.3281E-01 1.4951E-01 -6.5340E-02 7.9980E-02
2.104991E-02 -1.3080E-01 1.4761E-01 -6.4360E-02 7.8880E-02
2.069850E-02 -1.2531E-01 1.4331E-01 -6.1640E-02 7.6360E-02
2.035862E-02 -1.2081E-01 1.4219E-01 -5.9310E-02 7.5580E-02
2.002973E-02 -1.1970E-01 1.4291E-01 -5.8690E-02 7.5910E-02
1.986923E-02 -1.2150E-01 1.4271E-01 -5.9650E-02 7.5880E-02
1.971129E-02 -1.2340E-01 1.3970E-01 -6.0780E-02 7.4370E-02
1.940282E-02 -1.2350E-01 1.3300E-01 -6.1110E-02 7.0830E-02
1.910385E-02 -1.2220E-01 1.2709E-01 -6.0650E-02 6.7650E-02
1.907446E-02 -1.2211E-01 1.2640E-01 -6.0630E-02 6.7280E-02
1.878545E-02 -1.1941E-01 1.2039E-01 -5.9420E-02 6.4000E-02
1.850508E-02 -1.1600E-01 1.1550E-01 -5.7790E-02 6.1290E-02
1.823294E-02 -1.1161E-01 1.1119E-01 -5.5620E-02 5.8870E-02
1.796870E-02 -1.0741E-01 1.0980E-01 -5.3450E-02 5.8000E-02
1.771200E-02 -1.0621E-01 1.0921E-01 -5.2840E-02 5.7650E-02
1.746253E-02 -1.0550E-01 1.0560E-01 -5.2580E-02 5.5730E-02
1.722000E-02 -1.0320E-01 1.0271E-01 -5.1460E-02 5.4140E-02
1.698411E-02 -1.0141E-01 1.0100E-01 -5.0570E-02 5.3190E-02
1.686857E-02 -1.0131E-01 1.0021E-01 -5.0540E-02 5.2770E-02
1.675460E-02 -1.0150E-01 9.8424E-02 -5.0690E-02 5.1840E-02
1.653120E-02 -9.9573E-02 9.4127E-02 -4.9800E-02 4.9530E-02
1.631369E-02 -9.7103E-02 9.1699E-02 -4.8570E-02 4.8190E-02
1.610182E-02 -9.5268E-02 8.9348E-02 -4.7670E-02 4.6910E-02
1.589539E-02 -9.3495E-02 8.7046E-02 -4.6800E-02 4.5660E-02
1.569418E-02 -9.1783E-02 8.4814E-02 -4.5960E-02 4.4450E-02
1.549800E-02 -9.0114E-02 8.2614E-02 -4.5140E-02 4.3260E-02
1.530667E-02 -8.8447E-02 8.0449E-02 -4.4320E-02 4.2090E-02
1.512000E-02 -8.6746E-02 7.8339E-02 -4.3480E-02 4.0950E-02
1.493783E-02 -8.5051E-02 7.6321E-02 -4.2640E-02 3.9860E-02
1.479523E-02 -8.3624E-02 7.4749E-02 -4.1930E-02 3.9010E-02
1.476000E-02 -8.3265E-02 7.4418E-02 -4.1750E-02 3.8830E-02
1.458635E-02 -8.1656E-02 7.2619E-02 -4.0950E-02 3.7860E-02
1.441674E-02 -8.0026E-02 7.0722E-02 -4.0140E-02 3.6840E-02
1.425103E-02 -7.8264E-02 6.8885E-02 -3.9260E-02 3.5850E-02
1.408909E-02 -7.6409E-02 6.7125E-02 -3.8330E-02 3.4900E-02
1.393079E-02 -7.4503E-02 6.5555E-02 -3.7370E-02 3.4050E-02
1.377600E-02 -7.2461E-02 6.3968E-02 -3.6340E-02 3.3190E-02
1.362462E-02 -7.0119E-02 6.2657E-02 -3.5150E-02 3.2470E-02
1.347652E-02 -6.7293E-02 6.1998E-02 -3.3700E-02 3.2080E-02
